title,artist,year,beats_per_minute_bpm,energy,danceability,loudness_db,liveness,valence,length_duration,acousticness,speechiness,popularity,top_genre_acoustic pop,top_genre_adult standards,top_genre_afropop,top_genre_alaska indie,top_genre_album rock,top_genre_alternative country,top_genre_alternative dance,top_genre_alternative hip hop,top_genre_alternative metal,top_genre_alternative pop,top_genre_alternative pop rock,top_genre_alternative rock,top_genre_arkansas country,top_genre_art pop,top_genre_art rock,top_genre_atl hip hop,top_genre_australian alternative rock,top_genre_australian americana,top_genre_australian dance,top_genre_australian indie folk,top_genre_australian pop,top_genre_australian psych,top_genre_australian rock,top_genre_austropop,top_genre_barbadian pop,top_genre_baroque pop,top_genre_basshall,top_genre_bebop,top_genre_belgian pop,top_genre_belgian rock,top_genre_big beat,top_genre_big room,top_genre_blues,top_genre_blues rock,top_genre_bow pop,top_genre_boy band,top_genre_brill building pop,top_genre_british alternative rock,top_genre_british folk,top_genre_british invasion,top_genre_british singer-songwriter,top_genre_british soul,top_genre_britpop,top_genre_bubblegum pop,top_genre_canadian folk,top_genre_canadian pop,top_genre_canadian rock,top_genre_candy pop,top_genre_carnaval limburg,top_genre_ccm,top_genre_celtic,top_genre_celtic punk,top_genre_celtic rock,top_genre_chamber pop,top_genre_chanson,top_genre_chicago soul,top_genre_christelijk,top_genre_classic canadian rock,top_genre_classic country pop,top_genre_classic italian pop,top_genre_classic rock,top_genre_classic schlager,top_genre_classic soul,top_genre_classic soundtrack,top_genre_classic uk pop,top_genre_classical rock,top_genre_compositional ambient,top_genre_contemporary country,top_genre_contemporary vocal jazz,top_genre_cyberpunk,top_genre_dance pop,top_genre_dance rock,top_genre_danish pop,top_genre_danish pop rock,top_genre_detroit hip hop,top_genre_disco,top_genre_diva house,top_genre_downtempo,top_genre_dutch americana,top_genre_dutch cabaret,top_genre_dutch hip hop,top_genre_dutch indie,top_genre_dutch metal,top_genre_dutch pop,top_genre_dutch prog,top_genre_dutch rock,top_genre_east coast hip hop,top_genre_edm,top_genre_electro,top_genre_electro house,top_genre_electronica,top_genre_electropop,top_genre_eurodance,top_genre_europop,top_genre_finnish metal,top_genre_folk,top_genre_folk-pop,top_genre_funk,top_genre_g funk,top_genre_gabba,top_genre_gangster rap,top_genre_garage rock,top_genre_german alternative rock,top_genre_german pop,top_genre_german pop rock,top_genre_glam metal,top_genre_glam rock,top_genre_happy hardcore,top_genre_hard rock,top_genre_hip pop,top_genre_icelandic indie,top_genre_indie anthem-folk,top_genre_indie pop,top_genre_irish pop,top_genre_irish rock,top_genre_irish singer-songwriter,top_genre_italian pop,top_genre_j-core,top_genre_la pop,top_genre_laboratorio,top_genre_latin,top_genre_latin alternative,top_genre_latin jazz,top_genre_levenslied,top_genre_mellow gold,top_genre_metropopolis,top_genre_modern folk rock,top_genre_modern rock,top_genre_motown,top_genre_nederpop,top_genre_neo mellow,top_genre_neo soul,top_genre_new wave pop,top_genre_operatic pop,top_genre_permanent wave,top_genre_pop,top_genre_pop punk,top_genre_punk,top_genre_reggae,top_genre_reggae fusion,top_genre_rock-and-roll,top_genre_scottish singer-songwriter,top_genre_soft rock,top_genre_stomp and holler,top_genre_streektaal,top_genre_trance,top_genre_uk pop,top_genre_yacht rock
I Would Stay,Krezip,0.6984126984126959,0.3431952662721893,0.23711340206185566,0.43023255813953487,0.6400000000000001,0.10309278350515465,0.25,0.15922107674684993,0.8282828282828284,0.03773584905660377,0.4943820224719101,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Piano Man,Billy Joel,0.7142857142857117,0.8402366863905326,0.4536082474226804,0.2674418604651163,0.7200000000000001,0.30927835051546393,0.41666666666666663,0.27835051546391754,0.6060606060606061,0.01886792452830189,0.6629213483146067,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fireflies,Owl City,0.8412698412698383,0.846153846153846,0.6494845360824743,0.4767441860465116,0.8,0.10309278350515465,0.44791666666666663,0.15463917525773196,0.030303030303030304,0.03773584905660377,0.7640449438202247,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Lost,Anouk,0.7619047619047592,0.31360946745562124,0.22680412371134018,0.4883720930232558,0.68,0.12371134020618556,0.11458333333333331,0.14776632302405496,0.22222222222222224,0.01886792452830189,0.449438202247191,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Woman,Wolfmother,0.7936507936507908,0.4497041420118343,0.9484536082474226,0.13953488372093026,0.92,0.14432989690721648,0.14583333333333331,0.09507445589919816,0.0,0.3018867924528302,0.5730337078651685,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Where Is The Love?,The Black Eyed Peas,0.7460317460317434,0.3372781065088757,0.6907216494845361,0.8488372093023255,0.9600000000000001,0.1134020618556701,0.8020833333333333,0.20618556701030927,0.11111111111111112,0.33962264150943394,0.6179775280898877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yellow,Coldplay,0.6984126984126959,0.8047337278106508,0.6494845360824743,0.38372093023255816,0.8,0.21649484536082472,0.26041666666666663,0.19931271477663232,0.0,0.01886792452830189,0.7977528089887641,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
This Is The Life,Amy Macdonald,0.8095238095238066,0.3431952662721893,0.8762886597938144,0.6046511627906976,0.8800000000000001,0.05154639175257732,0.8645833333333333,0.10423825887743413,0.27272727272727276,0.01886792452830189,0.3370786516853933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Wicked Game,Chris Isaak,0.7936507936507908,0.4497041420118343,0.5360824742268041,0.6627906976744186,0.76,0.07216494845360825,0.2708333333333333,0.2222222222222222,0.7474747474747475,0.01886792452830189,0.6629213483146067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breakeven,The Script,0.8253968253968225,0.3372781065088757,0.6907216494845361,0.6162790697674418,0.8800000000000001,0.061855670103092786,0.5208333333333333,0.1924398625429553,0.17171717171717174,0.0,0.7078651685393259,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Not An Addict,K's Choice,0.8412698412698383,0.7810650887573964,0.6391752577319587,0.18604651162790697,0.8,0.10309278350515465,0.32291666666666663,0.2233676975945017,0.0,0.03773584905660377,0.3595505617977528,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
